id,create_at,update_at,delete_at,team_id,type,display_name,name,header,purpose,last_post_at,total_msg_count,extra_update_at,creator_id,scheme_id,props,group_constrained,shared,total_msg_count_root,policy_id,last_root_post_at
igigknnz67fh3p5xxt1d7drmrw,1671514887085,1671515053040,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_40期生_watanabe_kenji,times_40_kenji-_watanabe,"","",1681058451695,18,0,s6owzknei7bg5jwo5sjk1oaijh,"",,false,,18,,1681058451695
fifunf51y3d3t895xi47osop8c,1671531944972,1676561679072,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_40期生_yamabe_mikako,times_40_yamabe_mikako,:twitter: [Twitter](https://twitter.com/V7Fr1),"",1682087321229,151,0,gwkmupummpb8pmoak6pkgipz3c,"",,false,,111,,1682087321229
si6ftyn6rpdqdmc45ibwigsuuo,1673399347862,1677419702475,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_arai_ryota,times_41_arai_ryota,":twitter: [Twitter](https://twitter.com/ghost_in_the_pg)
:notebook: [note](https://note.com/ryota_a)","",1682076547269,217,0,w9qdsqzcapbtpynyaunf7997zo,,,,,167,,1682076547269
fbgrx865pj8k7gc79miqu3hfzy,1673078608552,1673078608552,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_asahi_ryosuke,times_41_asahi_ryosuke,"","",1682090442269,94,0,591iograibgnbmg9715tifr9ty,"",,false,,75,,1682090442269
438jqjcdgbdzin78dost9stqza,1673330094680,1673330094680,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_dogo_shumpei,times_41_dogo_shumpei,"","",1682003179695,35,0,9me6axkn3jr1jfoo4hwzi4fhey,"",,false,,35,,1682003179695
w1bca7exatg4upft1posidbppe,1671635268687,1671635268687,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_fujisaki_kengo,times_41_fujisaki_kengo,"","",1682092576053,46,0,gw1cr6mkabybibbwch8qcb35xy,"",,false,,43,,1682092299789
xhp5qtsrwiftmgo98in1amr9sw,1674129148403,1674129148403,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_furukoshi_seika,times_41_furukoshi_seika,"","",1682006108398,25,0,3d8rnt7gy3g1bq1hrchbxka4qa,"",,false,,20,,1682006108398
4j9qqamcn38atp5nzae8s6oity,1674886101859,1679785232853,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_hagihara_misato,times_41_hagihara_misato,[:twitter: Twitter](https://twitter.com/@sumomomomomowoo) [:notion: Notion](https://scratched-acorn-838.notion.site/Ruby-on-rails-e88ee34925db47dd91eb9ded4f7d35df),"",1682074327563,167,0,d7b689p3gb8buyupw5d5phrxgo,"",,false,,149,,1682074327563
bobbz6h56pnw9dtzefcw4fwsxy,1672556059979,1672556059979,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_hagiya_ryo,times_41_hagiya_ryo,"","",1682003400899,103,0,3chpn4cr3pgepkuprsypzrbtwh,"",,false,,101,,1682003400899
jsbenkynzbgbd85nwwo3o5a77y,1674906116450,1674906116450,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_hayashi_yuta,times_41_hayashi_yuta,"","",1682003188652,1,0,hifzhzfxyfn65b6wokqnqbdugr,"",,false,,1,,1682003188652
y55hbqmc8fgq9ye19oh4ofcoih,1674886607480,1675048488725,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_higashida_kentaro,times_41_kentaro_higashida,"","",1682073247858,13,0,i3phozbokir4icz3x3jcj3985a,"",,false,,7,,1682073247858
enorxebzcpdape65g8o6mwf8tr,1674745864269,1674886374259,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_hinai_kaori,times_41_hinai_kaori,"","",1682003248509,34,0,3frpjpukwj8fd8ox961eegbsty,"",,false,,29,,1682003248509
rj3e3s81o3rymc3dcyfwm87tow,1672891737769,1676334504059,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_hitotsuki_tomoki,times_41_hitotsuki_tomoki,:twitter: (https://twitter.com/hitotsukitomoki),"",1682003424801,142,0,dkyhuauyf3gnxkwk5ohhccoqew,"",,false,,118,,1682003424801
j9knkxu4478fxqzhxbjphws35w,1674885593147,1682085766147,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_hosoda_tomoya,times_41_hosoda_tomoya,:twitter: [Twitter](https://twitter.com/tomoyaa2522),"",1682085766157,45,0,zxycw3r8cid4jk4wc7kdwf6imw,"",,false,,43,,1682085766157
g3ez4crg9prtdfuo981kcitozh,1674885734779,1674885734779,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_ichikawa_kaito,times_41_ichikawa_kaito,"","",1682003174698,15,0,axu5s6irhjneuyruhuqjjapq7c,"",,false,,11,,1682003174698
uifsxggnyt8wtghjjcmq7nq5qw,1674129166916,1674129166916,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_igarashi_jun,times_41_igarashi_jun,"","",1682003540525,1,0,xh633hh9zbfc8nfg81casfog6o,"",,false,,1,,1682003540525
zn9jwtcajffm88zsfh6abhnwme,1674851256820,1674851256820,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_iinuma_kento,times_41_iinuma_kento,"","",1682003326699,2,0,wc9itqqhtj8wucj6yz3eu673yw,"",,false,,2,,1682003326699
3cgreqapwbddxbu6it9rqus99o,1673780990559,1673781092913,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_imai_ryo,times-41-imai-ryo,"","",1682003331370,10,0,hkoco5chj3drdy844erigmt8qr,"",,false,,8,,1682003331370
mfk6s9yfeidifmp49fnduf389w,1674747450572,1674747450572,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_imanaka_momona,times_41_imanaka_momona,"","",1682094302150,114,0,u7zywpepyib8ufyn6zt4kynoja,"",,false,,89,,1682093549541
d9t3yo1fffbw5fo51z6fbnxbya,1674872821508,1674886385657,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_inoue_yukiko,times_41_inoue_yukiko,"","",1682082919163,61,0,x49xdqimwtyujct8dfqnjb78zw,"",,false,,61,,1682082919163
b4rjpgpnyt8szjjq5868gszsda,1674129436718,1674129650500,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_kagita_nanami,times-41-kagita-nanami,"","",1682003193886,2,0,um9cgopk5idt8fkzp66prjkzny,"",,false,,2,,1682003193886
jedgkha7rbnb3y8uqm9qnjcb9a,1673841316979,1673841316979,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_kikuchi_yumi,times_41_kikuchi_yumi,"","",1682003368013,4,0,j7woiqu9tbfj8nmipruuyhqchw,"",,false,,4,,1682003368013
3qwzis6kstyqdmqxrj9g9zn1by,1674886211005,1674886211005,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_kiryuu_aisa,times_41_kiryuu_aisa,"","",1682003315917,2,0,d65dbqc8zj8rjquhtmywrgfyfr,"",,false,,2,,1682003315917
c1j5ngcp878r8kuy1nr91rg3xw,1672878790056,1672878790056,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_koiwa_marino,times_41_koiwa_marino,"","",1682003420314,29,0,9g7sq7es8tbipdrz1qgez5quma,"",,false,,19,,1682003420314
uwhsmnon5t86imzuze9fx9nnar,1673351693973,1673351725705,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_kondo_haruko,times41kondo_haruko,"","",1682003204093,1,0,bhk8fx18tf8jzkg99urwo6rtmw,"",,false,,1,,1682003204093
mfgodq51kjrybg4ocxtspn5bua,1674573401233,1674573401233,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_koseki_shuhei,times_41_koseki_shuhei,"","",1682089584151,51,0,m6nmckmxpir5fdoearkera5r7w,"",,false,,49,,1682089584151
ojfaw3iybjrt7k4kpwsc6cxfro,1674647314370,1674647545515,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_kuramoto_wataru,times-41-kuramoto-wataru,"","",1682003232642,4,0,so6y3wj6mbyfbmfk5ijt94dzic,"",,false,,4,,1682003232642
aeqx4k81h7d38ph8keo6sfj3ir,1671458827811,1674176129754,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_matsuoka_nana,times_41_matsuoka_nana,やまなと申します！英語の勉強をしたり（話せません）、YouTubeで美術チャンネルを観たり（知識もセンスもほぼありません）することにハマってます。さあがんばるでー。,"",1682014344299,146,0,smd67nxbyjbd3b8nmidbewg3gc,"",,false,,98,,1682014344299
uhqy4g9gmtb1dg6xka95rhs9ho,1673249282584,1676120669290,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_miki_nozomi,times_41_miki_nozomi,Twitter(@miki_41_),"",1682087036396,201,0,j9ruu9pjfibeuytgyrm3ubrr7c,"",,false,,148,,1682087036396
8dmtp5gxyjd3bdjx9adza3phpo,1672260050963,1672260050963,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_nakajima_hayaki,times_41_nakajima_hayaki,"","",1682003415640,50,0,dey1571cntn7mgrd1haw1ox9jh,"",,false,,50,,1682003415640
zsewiumsspfsimya1oqj78gpgw,1672909004086,1672909004086,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_nakamura_kazuki,times_41_nakamura_kazuki,"","",1682079945503,87,0,a7ekhrs89pbe7pmsk1jskinp5c,"",,false,,78,,1682079945503
xtgju6cmfjyajrnen5hpd7s57h,1673330068067,1673330068067,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_nakano_ayana,times_41_nakano_ayana,"","",1682003508752,21,0,6itidd8a1bngbgizbqbhiyzkdo,"",,false,,18,,1682003508752
5txyf9zwnircmy49zarb11twbh,1674129152224,1674129152224,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_nakano_daichi,times_41_nakano_daichi,"","",1682003523582,58,0,yk1txy851pr33ymj3ggft9fpno,,,,,50,,1682003523582
ua46tzipmbbexr76dy786sro4o,1674129498375,1674129536066,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_nakaoka_yumiko,times_41_nakaoka_yumiko,"","",1682003512990,8,0,bxgdasgbf7fdxmjgtx1iutn37c,"",,false,,7,,1682003512990
m3c8rag5bjrbifesq4uq77apuw,1674275450771,1674275450771,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_nakayama_yuta,times_41_nakayama_yuta,"","",1682003411006,0,0,5gu7g935o3yyx8gndk36qzbixw,"",,false,,0,,1682003411006
3t4crty3t3b8b89m6z68zye8pr,1674892722490,1674905726253,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_nishikawa_yusaku,tiimes_41_nishikawa_yusaku,"","",1682003530021,35,0,8zzpr1dghibopx7opy4otkztqr,"",,false,,33,,1682003530021
hhu6o3aw4pbtbed7tbt7aegegc,1673711563849,1673711730734,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_nozaki_eri,times-41-nozaki-eri,"","",1682003301738,4,0,twib36c6tprimdc3g6ueuxbmao,"",,false,,2,,1682003301738
hxywqoerjfyidkmu4cp9haq7hy,1674095556858,1674095556858,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_ogura_reijiro,times_41_ogura_reijiro,"","",1682003209740,45,0,murm9efbj3bjiemdpiu8dfq6yy,"",,false,,45,,1682003209740
wnpxhkhgzbgtm8pyupqfp8z7ha,1672576143315,1675901072532,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_okimura_hiroshi,times_41_okimura_hiroshi,:twitter: [Twitter](https://twitter.com/takutaku_hiro),"",1682003535348,133,0,up79k3186pnmbkum4q1ok4y1de,"",,false,,115,,1682003535348
fby861d4ztysue7p5kei34w8gc,1674910197016,1674910299267,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_orii_miho,times_41_miho_orii,"","",1682003363200,1,0,4spm4rqi8pg9jbmqzf8q1xksoy,,,,,1,,1682003363200
47b3yhqx67gj9jf3t6j8qmp3ya,1673065855610,1674287804146,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_otsubo_yasuhiro,times_41_otsubo_yasuhiro,https://docs.google.com/spreadsheets/d/10c0kr4XSqtlVWDk_CLwWMtf4Cz0gGHTccZxp7wHur1A/edit#gid=1792626144,"",1682003184384,8,0,7uoktfugw38s3drfgxez4bjqzc,"",,false,,8,,1682003184384
9jnrn1fj43bgpm1ono7akefpow,1673240210800,1677327215071,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_sakata_kei,times_41_sakata_kei,:twitter: [Twitter](https://twitter.com/mimi048599/),"",1682003518149,45,0,7rq76ucopbdjdnz7d9hdof1uje,"",,false,,45,,1682003518149
1c77zp1kipdoipi7o46r7fffar,1674115441085,1674115441085,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_shimizu_ayaka,times_41_shimizu_ayaka,"","",1682003290939,24,0,xnjaug3cf7g55gif741g5nk14h,"",,false,,24,,1682003290939
sbytajdpbbry5q14s5n5a6hdhr,1674834018605,1674834018605,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_shimizu_yuji,times_41_shimizu_yuji,"","",1682003163356,10,0,otw4w6uemt817y4w41npqeto9o,"",,false,,10,,1682003163356
gaty5njk8jdsbkt564kbhq6q7h,1674528598852,1674528598852,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_shimizu_yuki,times_41_shimizu_yuki,"","",1682074361195,97,0,kakostin6id43jjjrn8m56msuo,"",,false,,97,,1682074361195
5fiie8rm43nr9xjxw7g3ygt8fh,1674287385859,1674287385859,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_shimosaka_jinta,times_41_shimosaka_jinta,"","",1682089792591,133,0,f7dtb77ypfdgup1h7pt7fg341o,"",,false,,110,,1682089792591
rkoqi6ozd7dcighha3dfheiwdy,1673314712920,1678327510352,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_shiraishi_momoka,times_41_shiraishi_momoka,https://mobile.twitter.com/momorq_41,"",1682091874607,65,0,ztr46teqmtd7dejx93o99xfspw,"",,false,,61,,1682091874607
bzm19axwntdxugicujgqffabje,1673441086807,1673441086807,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_soikawa_chihiro,times_41_soikawa_chihiro,"","",1682003157719,3,0,efd3ig6dg3bobgorwykbrt1e6y,,,,,3,,1682003157719
wz86ueigqbfb9dq6o4ruunf6ih,1673330041642,1673330041642,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_suyama_tatsuya,times_41_suyama_tatsuya,"","",1682087592717,60,0,7zmnwr681irc8rpihh11jroeer,"",,false,,60,,1682087592717
o4nywibag3ykpdstknriuzw7wa,1673771546791,1673771546791,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_takada_mio,times_41_takada_mio,"","",1682003139100,70,0,oaaz4jqw1fgf7druyw35iimkdy,"",,false,,64,,1682003139100
azxx7fh3ainc7bs6bkxyut5xkc,1673272005397,1673272005397,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_takagi_yoshino,times_41_takagi_yoshino,"","",1682093671766,102,0,dq87s6siyjbwuqmqzxj75n9prh,"",,false,,80,,1682086767763
btyp67ukatf9ibatkepjrzrafr,1674434399878,1674434399878,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_takano_kazunori,times_41_takano_kazunori,"","",1682068014344,107,0,y9noadnkspbuufmbept4r9cxfc,"",,false,,100,,1682068014344
ticcjyhjtbnb9kbgpde45dkupa,1671613619559,1671613619559,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_tamiya_naoki,times_41_tamiya_naoki,"","",1682003125765,6,0,mhema8yytjgc3j5dbwy9agupre,"",,false,,6,,1682003125765
fgdhymbf9irwppozsgt9bxd65w,1674851014265,1674886298620,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_tamura_naoya,tamura_naoya_41,"","",1682003120565,2,0,7qrtp7j5widojrk6f3y3bkqite,,,,,2,,1682003120565
1ns46gqcmibqidzwdyo9eaz6qy,1674144130798,1674144130798,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_tokutake_takafumi,times_41_tokutake_takafumi,"","",1682003115557,18,0,nnb6grm157b37ds1wtys8ofm3w,"",,false,,18,,1682003115557
t55p5by1xbd48catjb169qyg3e,1674442897503,1674886229106,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_usui_masaya,times_41usui_masaya,"","",1682082070705,38,0,sug4p1tscjy77x6qgpe8aw67ze,"",,false,,37,,1682082070705
yndpit9d63brzyzkgocf1y3yph,1674782590874,1674851321570,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_wada_kento,imes_20_tanaka_taro,"","",1682003103212,2,0,jrequympktn5xndry3h7nq3nyo,,,,,2,,1682003103212
6wjpbz9hgpnsi85sx4uxny854e,1674188587181,1674188587181,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_yamada_anji,times_41_yamada_anji,"","",1682003093167,4,0,9f1hoy84g3nnxchdfptr9fnkyh,"",,false,,4,,1682003093167
gorrx8hest88pkgczod3dd99za,1673351097311,1673351097311,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_yamaguchi_yoshiki,times_41_yamaguchi_yoshiki,"","",1682003098043,29,0,tgk547ekx7d3ux6s4azcdxprzc,"",,false,,26,,1682003098043
wxudbjc7rtdu7n6oj91xcxgyuc,1674890866356,1674896529490,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_yamamoto_koki,taimes_41,"","",1682003088211,18,0,skhr3qqy9bd6xno3wjtyx43qba,"",,false,,18,,1682003088211
ckyqgctek3d1jfbqwpf6q1hk3e,1673495965829,1673495965829,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_yanagisawa_rika,times_41_yanagisawa_rika,"","",1682003081966,17,0,s9hx5ehi7fyd5qkzjbgw4sfimc,,,,,14,,1682003081966
ue8qrskmpfbbxygbbpwe18c9sc,1674107170875,1674107432467,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_yoshida_ryuya,yoshida_ryuya_41,"","",1682003075894,25,0,x6ksu9cns7y75cbc9ozzmwinja,"",,false,,21,,1682003075894
1i3qiwc8r7dg5jpfosafjqezho,1673350907904,1673350907904,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_yoshiki_yamaguchi,times_41_yoshiki_yamaguchi,"","",1682003070269,0,0,tgk547ekx7d3ux6s4azcdxprzc,"",,false,,0,,1682003070269
xcb9tiggpjypprsz5wxqbffnyc,1674880088460,1674880088460,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_41期生_yuanwei_zhou,times_41_yuanwei_zhou,"","",1682003061198,67,0,c3bxxqi9mpbutycjzo8g6my1py,"",,false,,66,,1682003061198
u8et38yaftnbpb3i9qcwwmcfhr,1675051192562,1675051192562,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_42期生_doi_anna,times_42_doi_anna,"","",1682089660363,112,0,ksbo6k8pytfgudg8o38xafk8mo,"",,false,,97,,1682089660363
n7utgt9yf7bhxxuudw3a97eueh,1675942522739,1680628186566,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_42期生_masuda_yuto,times_42_masuda_yuto,[:notion: Notion](https://crystalline-cactus-c41.notion.site/9571bc3ee28841d78a579a69f661584a) / [:twitter: Twitter](https://twitter.com/yuT0M5d),"",1681972660433,81,0,5gbdwhinf3n9zrrxugy6gjeujo,"",,false,,65,,1681972660433
jdatkhxqkjrf7d5m4ofyuhmuho,1617878200831,1617878200831,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_カンヌー,c01pvm7n7ev,"","",1681380004264,288,0,"",,,,,305,,1681380004264
q47bkodfzffetesa76rh3aep3y,1629855168131,1640667210380,0,dkhmcuy1rtbe9e413ysj641uqa,O,times_校長_hisaju,times__hisaju,[ひさじゅのTwitter](https://twitter.com/hisaju01) 【ポートフォリオお悩み相談所】お気軽にどうぞ,ポートフォリオお悩み相談所。技術でもアイデアでもお悩みあればご連絡ください,1682044265198,1266,0,ndjpcp5ro3bbjfmc5nnboydzfe,"",,false,,1187,,1682044265198
xnbupss94pfwfewnq4y8ex4qcr,1617878263025,1678008473536,1678008473536,dkhmcuy1rtbe9e413ysj641uqa,O,times_講師_fukuhara,c01qa3k0xeg,"平日の日中にちょこっと現れます

トラブルの参考になりそうな資料まとめ（自分用）
https://chat.runteq.jp/runteq/pl/u3x49uu9q3gypky9jq3npag3xe

カリキュラムを進める上での参考資料まとめ https://chat.runteq.jp/runteq/pl/qzmq1di4p7d6pmnxxtqdbwrz1r

どこかで役に立ちそうな豆知識まとめ
https://chat.runteq.jp/runteq/pl/9h8nsfspzbyujbo3rq59ydif5r","",1680506995145,490,0,"",,,,,404,,1680506995145
8ee3w6yqkjfzxxcbxji3fsbiqh,1617867231495,1678008486190,1678008486190,dkhmcuy1rtbe9e413ysj641uqa,O,times_講師_ito,cnt7enq3s,トピックを追加,notes,1680506980459,366,0,"",,,,,409,,1680506980459
b9si9auod3fytrz1rk3stqyakh,1617863110119,1655023127724,0,dkhmcuy1rtbe9e413ysj641uqa,O,タウンスクエア,town-square,"","",1682089518391,18,0,"",,,,,787,,1682089518391
